,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
2401,meta-llama/Llama-3.2-1B,head,9,0.03481941166872184,9,_consider_magnitude
2402,meta-llama/Llama-3.2-1B,modifier,9,-0.012290782200791493,9,_consider_magnitude
2403,meta-llama/Llama-3.2-1B,compound,9,0.009132166342502548,10,_consider_magnitude
2404,meta-llama/Llama-3.2-1B,head,9,0.03512150565450812,10,_consider_magnitude
2405,meta-llama/Llama-3.2-1B,modifier,9,-0.014127168146962918,10,_consider_magnitude
2406,meta-llama/Llama-3.2-1B,compound,9,0.009454094847547051,11,_consider_magnitude
2407,meta-llama/Llama-3.2-1B,head,9,0.03828969094224769,11,_consider_magnitude
2408,meta-llama/Llama-3.2-1B,modifier,9,-0.0146075059163944,11,_consider_magnitude
2409,meta-llama/Llama-3.2-1B,compound,9,0.009806683210214842,12,_consider_magnitude
2410,meta-llama/Llama-3.2-1B,head,9,0.04134801174017048,12,_consider_magnitude
2411,meta-llama/Llama-3.2-1B,modifier,9,-0.014569181094365294,12,_consider_magnitude
2412,meta-llama/Llama-3.2-1B,compound,9,0.006985976308872516,13,_consider_magnitude
2413,meta-llama/Llama-3.2-1B,head,9,0.044411442514363825,13,_consider_magnitude
2414,meta-llama/Llama-3.2-1B,modifier,9,-0.015734255684050166,13,_consider_magnitude
2415,meta-llama/Llama-3.2-1B,compound,9,0.004157604443124368,14,_consider_magnitude
2416,meta-llama/Llama-3.2-1B,head,9,0.044781915793978534,14,_consider_magnitude
2417,meta-llama/Llama-3.2-1B,modifier,9,-0.016081734070447412,14,_consider_magnitude
2418,meta-llama/Llama-3.2-1B,compound,9,0.0035674021838761087,15,_consider_magnitude
2419,meta-llama/Llama-3.2-1B,head,9,0.044477872205880946,15,_consider_magnitude
2420,meta-llama/Llama-3.2-1B,modifier,9,-0.016145608773829256,15,_consider_magnitude
2421,meta-llama/Llama-3.2-1B,compound,9,0.00307684446190353,16,_consider_magnitude
2422,meta-llama/Llama-3.2-1B,head,9,0.044411442514363825,16,_consider_magnitude
2423,meta-llama/Llama-3.2-1B,modifier,9,-0.016145608773829256,16,_consider_magnitude
2424,meta-llama/Llama-3.2-1B,compound,9,0.002321845467930108,17,_consider_magnitude
2425,meta-llama/Llama-3.2-1B,head,9,0.044333515376237975,17,_consider_magnitude
2426,meta-llama/Llama-3.2-1B,modifier,9,-0.01605746168316231,17,_consider_magnitude
2427,meta-llama/Llama-3.2-1B,compound,9,0.0023192904797948344,18,_consider_magnitude
2428,meta-llama/Llama-3.2-1B,head,9,0.04406524162203422,18,_consider_magnitude
2429,meta-llama/Llama-3.2-1B,modifier,9,-0.016203096006872916,18,_consider_magnitude
2430,meta-llama/Llama-3.2-1B,compound,10,0.05849389834161342,1,_consider_magnitude
2431,meta-llama/Llama-3.2-1B,head,10,0.007779267464610209,1,_consider_magnitude
2432,meta-llama/Llama-3.2-1B,modifier,10,0.016473902644155346,1,_consider_magnitude
2433,meta-llama/Llama-3.2-1B,compound,10,0.06079373641532501,2,_consider_magnitude
2434,meta-llama/Llama-3.2-1B,head,10,0.043589443356371424,2,_consider_magnitude
2435,meta-llama/Llama-3.2-1B,modifier,10,0.028793504315002875,2,_consider_magnitude
2436,meta-llama/Llama-3.2-1B,compound,10,0.04367781212461573,3,_consider_magnitude
2437,meta-llama/Llama-3.2-1B,head,10,0.05365229111010881,3,_consider_magnitude
2438,meta-llama/Llama-3.2-1B,modifier,10,0.04146027303079827,3,_consider_magnitude
2439,meta-llama/Llama-3.2-1B,compound,10,0.03203137072856265,4,_consider_magnitude
2440,meta-llama/Llama-3.2-1B,head,10,0.06041671911280652,4,_consider_magnitude
2441,meta-llama/Llama-3.2-1B,modifier,10,0.0195478537218688,4,_consider_magnitude
2442,meta-llama/Llama-3.2-1B,compound,10,0.03987130647211981,5,_consider_magnitude
2443,meta-llama/Llama-3.2-1B,head,10,0.05456029332064571,5,_consider_magnitude
2444,meta-llama/Llama-3.2-1B,modifier,10,0.0019832005017068064,5,_consider_magnitude
2445,meta-llama/Llama-3.2-1B,compound,10,0.03989197756470003,6,_consider_magnitude
2446,meta-llama/Llama-3.2-1B,head,10,0.04681898238801007,6,_consider_magnitude
2447,meta-llama/Llama-3.2-1B,modifier,10,0.0058963299317486804,6,_consider_magnitude
2448,meta-llama/Llama-3.2-1B,compound,10,0.03314303394639204,7,_consider_magnitude
2449,meta-llama/Llama-3.2-1B,head,10,0.047870006261025395,7,_consider_magnitude
2450,meta-llama/Llama-3.2-1B,modifier,10,0.010144835921258446,7,_consider_magnitude
2451,meta-llama/Llama-3.2-1B,compound,10,0.030086406919286265,8,_consider_magnitude
2452,meta-llama/Llama-3.2-1B,head,10,0.04348866138789618,8,_consider_magnitude
2453,meta-llama/Llama-3.2-1B,modifier,10,0.008276923715768148,8,_consider_magnitude
2454,meta-llama/Llama-3.2-1B,compound,10,0.03017188379776463,9,_consider_magnitude
2455,meta-llama/Llama-3.2-1B,head,10,0.04837619170352066,9,_consider_magnitude
2456,meta-llama/Llama-3.2-1B,modifier,10,0.00590841572379801,9,_consider_magnitude
2457,meta-llama/Llama-3.2-1B,compound,10,0.028776192620555516,10,_consider_magnitude
2458,meta-llama/Llama-3.2-1B,head,10,0.04947415150440895,10,_consider_magnitude
2459,meta-llama/Llama-3.2-1B,modifier,10,0.0057429745810617895,10,_consider_magnitude
2460,meta-llama/Llama-3.2-1B,compound,10,0.02863822326125073,11,_consider_magnitude
2461,meta-llama/Llama-3.2-1B,head,10,0.05213389415322903,11,_consider_magnitude
2462,meta-llama/Llama-3.2-1B,modifier,10,0.005765969474279254,11,_consider_magnitude
2463,meta-llama/Llama-3.2-1B,compound,10,0.029029136445947627,12,_consider_magnitude
2464,meta-llama/Llama-3.2-1B,head,10,0.053375618386972114,12,_consider_magnitude
2465,meta-llama/Llama-3.2-1B,modifier,10,0.006729200001277494,12,_consider_magnitude
2466,meta-llama/Llama-3.2-1B,compound,10,0.027015805795351837,13,_consider_magnitude
2467,meta-llama/Llama-3.2-1B,head,10,0.055486038586708315,13,_consider_magnitude
2468,meta-llama/Llama-3.2-1B,modifier,10,0.006113447860676497,13,_consider_magnitude
2469,meta-llama/Llama-3.2-1B,compound,10,0.024348398182125943,14,_consider_magnitude
2470,meta-llama/Llama-3.2-1B,head,10,0.05470676720544979,14,_consider_magnitude
2471,meta-llama/Llama-3.2-1B,modifier,10,0.006435376365721002,14,_consider_magnitude
2472,meta-llama/Llama-3.2-1B,compound,10,0.02408778939232801,15,_consider_magnitude
2473,meta-llama/Llama-3.2-1B,head,10,0.05506446554438813,15,_consider_magnitude
2474,meta-llama/Llama-3.2-1B,modifier,10,0.00622842232676382,15,_consider_magnitude
2475,meta-llama/Llama-3.2-1B,compound,10,0.023615116587302348,16,_consider_magnitude
2476,meta-llama/Llama-3.2-1B,head,10,0.05520754487996346,16,_consider_magnitude
2477,meta-llama/Llama-3.2-1B,modifier,10,0.006519690974185039,16,_consider_magnitude
2478,meta-llama/Llama-3.2-1B,compound,10,0.02290355239162858,17,_consider_magnitude
2479,meta-llama/Llama-3.2-1B,head,10,0.05526503211300713,17,_consider_magnitude
2480,meta-llama/Llama-3.2-1B,modifier,10,0.0069680913919256,17,_consider_magnitude
2481,meta-llama/Llama-3.2-1B,compound,10,0.02294443220179296,18,_consider_magnitude
2482,meta-llama/Llama-3.2-1B,head,10,0.0549942033706681,18,_consider_magnitude
2483,meta-llama/Llama-3.2-1B,modifier,10,0.006957871439384504,18,_consider_magnitude
2484,meta-llama/Llama-3.2-1B,compound,11,0.05882527775176791,1,_consider_magnitude
2485,meta-llama/Llama-3.2-1B,head,11,-0.0016080050066512722,1,_consider_magnitude
2486,meta-llama/Llama-3.2-1B,modifier,11,0.006144100211224962,1,_consider_magnitude
2487,meta-llama/Llama-3.2-1B,compound,11,0.07841794761067805,2,_consider_magnitude
2488,meta-llama/Llama-3.2-1B,head,11,0.03593564135762867,2,_consider_magnitude
2489,meta-llama/Llama-3.2-1B,modifier,11,0.019331231350674286,2,_consider_magnitude
2490,meta-llama/Llama-3.2-1B,compound,11,0.05051275381017207,3,_consider_magnitude
2491,meta-llama/Llama-3.2-1B,head,11,0.04934172714966686,3,_consider_magnitude
2492,meta-llama/Llama-3.2-1B,modifier,11,-0.008161611130052746,3,_consider_magnitude
2493,meta-llama/Llama-3.2-1B,compound,11,0.04772166274615034,4,_consider_magnitude
2494,meta-llama/Llama-3.2-1B,head,11,0.06003810408000772,4,_consider_magnitude
2495,meta-llama/Llama-3.2-1B,modifier,11,-0.01367729963679971,4,_consider_magnitude
2496,meta-llama/Llama-3.2-1B,compound,11,0.0505783935181305,5,_consider_magnitude
2497,meta-llama/Llama-3.2-1B,head,11,0.058060438784420014,5,_consider_magnitude
2498,meta-llama/Llama-3.2-1B,modifier,11,-0.02042289673281594,5,_consider_magnitude
2499,meta-llama/Llama-3.2-1B,compound,11,0.04446479817539907,6,_consider_magnitude
2500,meta-llama/Llama-3.2-1B,head,11,0.050040161112381125,6,_consider_magnitude
2501,meta-llama/Llama-3.2-1B,modifier,11,-0.01666215116258627,6,_consider_magnitude
2502,meta-llama/Llama-3.2-1B,compound,11,0.04106802824392572,7,_consider_magnitude
2503,meta-llama/Llama-3.2-1B,head,11,0.05226497327432796,7,_consider_magnitude
2504,meta-llama/Llama-3.2-1B,modifier,11,-0.0084698935507818,7,_consider_magnitude
2505,meta-llama/Llama-3.2-1B,compound,11,0.04286779629669949,8,_consider_magnitude
2506,meta-llama/Llama-3.2-1B,head,11,0.048907817183896876,8,_consider_magnitude
2507,meta-llama/Llama-3.2-1B,modifier,11,-0.008020146178051002,8,_consider_magnitude
2508,meta-llama/Llama-3.2-1B,compound,11,0.04254825818309547,9,_consider_magnitude
2509,meta-llama/Llama-3.2-1B,head,11,0.050157020140055665,9,_consider_magnitude
2510,meta-llama/Llama-3.2-1B,modifier,11,-0.010212297361306225,9,_consider_magnitude
2511,meta-llama/Llama-3.2-1B,compound,11,0.04148598109947527,10,_consider_magnitude
2512,meta-llama/Llama-3.2-1B,head,11,0.051031416772858364,10,_consider_magnitude
2513,meta-llama/Llama-3.2-1B,modifier,11,-0.012999140885239513,10,_consider_magnitude
2514,meta-llama/Llama-3.2-1B,compound,11,0.040170162209809235,11,_consider_magnitude
2515,meta-llama/Llama-3.2-1B,head,11,0.051389115111796696,11,_consider_magnitude
2516,meta-llama/Llama-3.2-1B,modifier,11,-0.013543353358052842,11,_consider_magnitude
2517,meta-llama/Llama-3.2-1B,compound,11,0.03910473215740005,12,_consider_magnitude
2518,meta-llama/Llama-3.2-1B,head,11,0.05182346309479326,12,_consider_magnitude
2519,meta-llama/Llama-3.2-1B,modifier,11,-0.014207650273224043,12,_consider_magnitude
2520,meta-llama/Llama-3.2-1B,compound,11,0.03635556492384538,13,_consider_magnitude
2521,meta-llama/Llama-3.2-1B,head,11,0.053287471296305164,13,_consider_magnitude
2522,meta-llama/Llama-3.2-1B,modifier,11,-0.016438154915318113,13,_consider_magnitude
2523,meta-llama/Llama-3.2-1B,compound,11,0.03204785492777368,14,_consider_magnitude
2524,meta-llama/Llama-3.2-1B,head,11,0.05264616927435144,14,_consider_magnitude
2525,meta-llama/Llama-3.2-1B,modifier,11,-0.015702318332359244,14,_consider_magnitude
2526,meta-llama/Llama-3.2-1B,compound,11,0.032175604334537374,15,_consider_magnitude
2527,meta-llama/Llama-3.2-1B,head,11,0.05350975526407399,15,_consider_magnitude
2528,meta-llama/Llama-3.2-1B,modifier,11,-0.016279745650931134,15,_consider_magnitude
2529,meta-llama/Llama-3.2-1B,compound,11,0.03219348925148429,16,_consider_magnitude
2530,meta-llama/Llama-3.2-1B,head,11,0.05388278353182397,16,_consider_magnitude
2531,meta-llama/Llama-3.2-1B,modifier,11,-0.016116226410273608,16,_consider_magnitude
2532,meta-llama/Llama-3.2-1B,compound,11,0.03204146745743549,17,_consider_magnitude
2533,meta-llama/Llama-3.2-1B,head,11,0.05385340116826832,17,_consider_magnitude
2534,meta-llama/Llama-3.2-1B,modifier,11,-0.015614171241692296,17,_consider_magnitude
2535,meta-llama/Llama-3.2-1B,compound,11,0.03221776163876939,18,_consider_magnitude
2536,meta-llama/Llama-3.2-1B,head,11,0.053753756630992654,18,_consider_magnitude
2537,meta-llama/Llama-3.2-1B,modifier,11,-0.0158875549721666,18,_consider_magnitude
2538,meta-llama/Llama-3.2-1B,compound,12,0.03135609762969981,1,_consider_magnitude
2539,meta-llama/Llama-3.2-1B,head,12,0.015555818704547019,1,_consider_magnitude
2540,meta-llama/Llama-3.2-1B,modifier,12,-0.03315833388029318,1,_consider_magnitude
2541,meta-llama/Llama-3.2-1B,compound,12,0.03215814249195134,2,_consider_magnitude
2542,meta-llama/Llama-3.2-1B,head,12,0.040044840263823205,2,_consider_magnitude
2543,meta-llama/Llama-3.2-1B,modifier,12,-0.013056286530237826,2,_consider_magnitude
2544,meta-llama/Llama-3.2-1B,compound,12,0.016622649330259986,3,_consider_magnitude
2545,meta-llama/Llama-3.2-1B,head,12,0.05657392851245788,3,_consider_magnitude
2546,meta-llama/Llama-3.2-1B,modifier,12,-0.019472407027473607,3,_consider_magnitude
2547,meta-llama/Llama-3.2-1B,compound,12,0.03190067443610185,4,_consider_magnitude
2548,meta-llama/Llama-3.2-1B,head,12,0.0667480786826343,4,_consider_magnitude
2549,meta-llama/Llama-3.2-1B,modifier,12,-0.02471643629168839,4,_consider_magnitude
2550,meta-llama/Llama-3.2-1B,compound,12,0.0454728307807505,5,_consider_magnitude
2551,meta-llama/Llama-3.2-1B,head,12,0.07300773895130563,5,_consider_magnitude
2552,meta-llama/Llama-3.2-1B,modifier,12,-0.02127921897522078,5,_consider_magnitude
2553,meta-llama/Llama-3.2-1B,compound,12,0.0461297345386905,6,_consider_magnitude
2554,meta-llama/Llama-3.2-1B,head,12,0.06666394968595146,6,_consider_magnitude
2555,meta-llama/Llama-3.2-1B,modifier,12,-0.018764433026389086,6,_consider_magnitude
2556,meta-llama/Llama-3.2-1B,compound,12,0.039468464668153964,7,_consider_magnitude
2557,meta-llama/Llama-3.2-1B,head,12,0.06839859055455612,7,_consider_magnitude
2558,meta-llama/Llama-3.2-1B,modifier,12,-0.012273336506214193,7,_consider_magnitude
2559,meta-llama/Llama-3.2-1B,compound,12,0.04239895372783286,8,_consider_magnitude
2560,meta-llama/Llama-3.2-1B,head,12,0.06598160719180571,8,_consider_magnitude
2561,meta-llama/Llama-3.2-1B,modifier,12,-0.014231361180635789,8,_consider_magnitude
2562,meta-llama/Llama-3.2-1B,compound,12,0.04014528953953567,9,_consider_magnitude
2563,meta-llama/Llama-3.2-1B,head,12,0.07118459264031843,9,_consider_magnitude
2564,meta-llama/Llama-3.2-1B,modifier,12,-0.015844784222923878,9,_consider_magnitude
2565,meta-llama/Llama-3.2-1B,compound,12,0.03800353227109702,10,_consider_magnitude
2566,meta-llama/Llama-3.2-1B,head,12,0.07463822964872106,10,_consider_magnitude
2567,meta-llama/Llama-3.2-1B,modifier,12,-0.020008763614905806,10,_consider_magnitude
2568,meta-llama/Llama-3.2-1B,compound,12,0.0365982887966964,11,_consider_magnitude
2569,meta-llama/Llama-3.2-1B,head,12,0.07704502847214903,11,_consider_magnitude
2570,meta-llama/Llama-3.2-1B,modifier,12,-0.021631182117120035,11,_consider_magnitude
2571,meta-llama/Llama-3.2-1B,compound,12,0.0367643630254892,12,_consider_magnitude
2572,meta-llama/Llama-3.2-1B,head,12,0.07879264035667634,12,_consider_magnitude
2573,meta-llama/Llama-3.2-1B,modifier,12,-0.022903567021218752,12,_consider_magnitude
2574,meta-llama/Llama-3.2-1B,compound,12,0.03356807286826162,13,_consider_magnitude
2575,meta-llama/Llama-3.2-1B,head,12,0.08286273645616758,13,_consider_magnitude
2576,meta-llama/Llama-3.2-1B,modifier,12,-0.02267361794216477,13,_consider_magnitude
2577,meta-llama/Llama-3.2-1B,compound,12,0.031002864780446674,14,_consider_magnitude
2578,meta-llama/Llama-3.2-1B,head,12,0.0811611143580752,14,_consider_magnitude
2579,meta-llama/Llama-3.2-1B,modifier,12,-0.021643957065956367,14,_consider_magnitude
2580,meta-llama/Llama-3.2-1B,compound,12,0.030765250883866207,15,_consider_magnitude
2581,meta-llama/Llama-3.2-1B,head,12,0.08241816852062994,15,_consider_magnitude
2582,meta-llama/Llama-3.2-1B,modifier,12,-0.022466663771016183,15,_consider_magnitude
2583,meta-llama/Llama-3.2-1B,compound,12,0.030359007770357667,16,_consider_magnitude
2584,meta-llama/Llama-3.2-1B,head,12,0.0828218566460032,16,_consider_magnitude
2585,meta-llama/Llama-3.2-1B,modifier,12,-0.02236701917009279,16,_consider_magnitude
2586,meta-llama/Llama-3.2-1B,compound,12,0.029718983242471568,17,_consider_magnitude
2587,meta-llama/Llama-3.2-1B,head,12,0.08261618010111366,17,_consider_magnitude
2588,meta-llama/Llama-3.2-1B,modifier,12,-0.022467941265899814,17,_consider_magnitude
2589,meta-llama/Llama-3.2-1B,compound,12,0.029667883479766094,18,_consider_magnitude
2590,meta-llama/Llama-3.2-1B,head,12,0.08267238984008968,18,_consider_magnitude
2591,meta-llama/Llama-3.2-1B,modifier,12,-0.02218944738126777,18,_consider_magnitude
2592,meta-llama/Llama-3.2-1B,compound,13,0.0027053597747038294,1,_consider_magnitude
2593,meta-llama/Llama-3.2-1B,head,13,-0.014382409645639336,1,_consider_magnitude
2594,meta-llama/Llama-3.2-1B,modifier,13,-0.02645874454356426,1,_consider_magnitude
2595,meta-llama/Llama-3.2-1B,compound,13,0.017353381640994564,2,_consider_magnitude
2596,meta-llama/Llama-3.2-1B,head,13,0.012077939507236875,2,_consider_magnitude
2597,meta-llama/Llama-3.2-1B,modifier,13,-0.004394143355894155,2,_consider_magnitude
2598,meta-llama/Llama-3.2-1B,compound,13,0.012329873116559887,3,_consider_magnitude
2599,meta-llama/Llama-3.2-1B,head,13,0.005574976291341877,3,_consider_magnitude
2600,meta-llama/Llama-3.2-1B,modifier,13,-0.0012332837741016863,3,_consider_magnitude
2601,meta-llama/Llama-3.2-1B,compound,13,0.026241659710995086,4,_consider_magnitude
2602,meta-llama/Llama-3.2-1B,head,13,0.005866511931694014,4,_consider_magnitude
2603,meta-llama/Llama-3.2-1B,modifier,13,-0.01129781868333815,4,_consider_magnitude
2604,meta-llama/Llama-3.2-1B,compound,13,0.03600693922945829,5,_consider_magnitude
2605,meta-llama/Llama-3.2-1B,head,13,0.007059057207475449,5,_consider_magnitude
2606,meta-llama/Llama-3.2-1B,modifier,13,-0.0017416775490404612,5,_consider_magnitude
2607,meta-llama/Llama-3.2-1B,compound,13,0.03803522825632894,6,_consider_magnitude
2608,meta-llama/Llama-3.2-1B,head,13,0.010420557929694207,6,_consider_magnitude
2609,meta-llama/Llama-3.2-1B,modifier,13,0.011549696799729793,6,_consider_magnitude
2610,meta-llama/Llama-3.2-1B,compound,13,0.028145036575450283,7,_consider_magnitude
2611,meta-llama/Llama-3.2-1B,head,13,0.011644746175216941,7,_consider_magnitude
2612,meta-llama/Llama-3.2-1B,modifier,13,0.01204846988922962,7,_consider_magnitude
2613,meta-llama/Llama-3.2-1B,compound,13,0.033285267389155604,8,_consider_magnitude
2614,meta-llama/Llama-3.2-1B,head,13,0.006177990907463308,8,_consider_magnitude
2615,meta-llama/Llama-3.2-1B,modifier,13,0.016464422418400973,8,_consider_magnitude
2616,meta-llama/Llama-3.2-1B,compound,13,0.035165612892754126,9,_consider_magnitude
2617,meta-llama/Llama-3.2-1B,head,13,0.008022670431448973,9,_consider_magnitude
2618,meta-llama/Llama-3.2-1B,modifier,13,0.024426987471295514,9,_consider_magnitude
2619,meta-llama/Llama-3.2-1B,compound,13,0.03579985500442332,10,_consider_magnitude
2620,meta-llama/Llama-3.2-1B,head,13,0.008541964083254288,10,_consider_magnitude
2621,meta-llama/Llama-3.2-1B,modifier,13,0.022577791404381167,10,_consider_magnitude
2622,meta-llama/Llama-3.2-1B,compound,13,0.03678608042463903,11,_consider_magnitude
2623,meta-llama/Llama-3.2-1B,head,13,0.009433654942464861,11,_consider_magnitude
2624,meta-llama/Llama-3.2-1B,modifier,13,0.023101563972112306,11,_consider_magnitude
2625,meta-llama/Llama-3.2-1B,compound,13,0.037207653466959215,12,_consider_magnitude
2626,meta-llama/Llama-3.2-1B,head,13,0.009497529645846707,12,_consider_magnitude
2627,meta-llama/Llama-3.2-1B,modifier,13,0.024169549012656773,12,_consider_magnitude
2628,meta-llama/Llama-3.2-1B,compound,13,0.033193767106444,13,_consider_magnitude
2629,meta-llama/Llama-3.2-1B,head,13,0.011809793908269538,13,_consider_magnitude
2630,meta-llama/Llama-3.2-1B,modifier,13,0.025199209231172134,13,_consider_magnitude
2631,meta-llama/Llama-3.2-1B,compound,13,0.03179363360831393,14,_consider_magnitude
2632,meta-llama/Llama-3.2-1B,head,13,0.011454650557466474,14,_consider_magnitude
2633,meta-llama/Llama-3.2-1B,modifier,13,0.025843066241261144,14,_consider_magnitude
2634,meta-llama/Llama-3.2-1B,compound,13,0.03137717054226429,15,_consider_magnitude
2635,meta-llama/Llama-3.2-1B,head,13,0.012895663865760923,15,_consider_magnitude
2636,meta-llama/Llama-3.2-1B,modifier,13,0.024379058039749227,15,_consider_magnitude
2637,meta-llama/Llama-3.2-1B,compound,13,0.030940267571132468,16,_consider_magnitude
2638,meta-llama/Llama-3.2-1B,head,13,0.013174157572505774,16,_consider_magnitude
2639,meta-llama/Llama-3.2-1B,modifier,13,0.02374797597033659,16,_consider_magnitude
2640,meta-llama/Llama-3.2-1B,compound,13,0.030192933541564868,17,_consider_magnitude
2641,meta-llama/Llama-3.2-1B,head,13,0.013384944093665864,17,_consider_magnitude
2642,meta-llama/Llama-3.2-1B,modifier,13,0.02254329906455497,17,_consider_magnitude
2643,meta-llama/Llama-3.2-1B,compound,13,0.030315572972058013,18,_consider_magnitude
2644,meta-llama/Llama-3.2-1B,head,13,0.013229089817414162,18,_consider_magnitude
2645,meta-llama/Llama-3.2-1B,modifier,13,0.02239766474084436,18,_consider_magnitude
2646,meta-llama/Llama-3.2-1B,compound,14,-0.0013228014159445433,1,_consider_magnitude
2647,meta-llama/Llama-3.2-1B,head,14,0.05657624372219485,1,_consider_magnitude
2648,meta-llama/Llama-3.2-1B,modifier,14,-0.036777682077801056,1,_consider_magnitude
2649,meta-llama/Llama-3.2-1B,compound,14,-0.008877386988629367,2,_consider_magnitude
2650,meta-llama/Llama-3.2-1B,head,14,0.06700252600351675,2,_consider_magnitude
2651,meta-llama/Llama-3.2-1B,modifier,14,0.03933556677293003,2,_consider_magnitude
2652,meta-llama/Llama-3.2-1B,compound,14,-0.018560031412893283,3,_consider_magnitude
2653,meta-llama/Llama-3.2-1B,head,14,0.03770557615603917,3,_consider_magnitude
2654,meta-llama/Llama-3.2-1B,modifier,14,0.03733499809891727,3,_consider_magnitude
2655,meta-llama/Llama-3.2-1B,compound,14,-0.02137490704740327,4,_consider_magnitude
2656,meta-llama/Llama-3.2-1B,head,14,0.05357065867988569,4,_consider_magnitude
2657,meta-llama/Llama-3.2-1B,modifier,14,0.0383869832186409,4,_consider_magnitude
2658,meta-llama/Llama-3.2-1B,compound,14,-0.011167530535986911,5,_consider_magnitude
2659,meta-llama/Llama-3.2-1B,head,14,0.04592358752128822,5,_consider_magnitude
2660,meta-llama/Llama-3.2-1B,modifier,14,0.05269139646231308,5,_consider_magnitude
2661,meta-llama/Llama-3.2-1B,compound,14,0.003937280386001775,6,_consider_magnitude
2662,meta-llama/Llama-3.2-1B,head,14,0.047038927898368076,6,_consider_magnitude
2663,meta-llama/Llama-3.2-1B,modifier,14,0.06148116390989911,6,_consider_magnitude
2664,meta-llama/Llama-3.2-1B,compound,14,0.002803707881015259,7,_consider_magnitude
2665,meta-llama/Llama-3.2-1B,head,14,0.04024013910886175,7,_consider_magnitude
2666,meta-llama/Llama-3.2-1B,modifier,14,0.06322045064033655,7,_consider_magnitude
2667,meta-llama/Llama-3.2-1B,compound,14,0.004825118208744606,8,_consider_magnitude
2668,meta-llama/Llama-3.2-1B,head,14,0.037264680473677564,8,_consider_magnitude
2669,meta-llama/Llama-3.2-1B,modifier,14,0.06566478714526912,8,_consider_magnitude
2670,meta-llama/Llama-3.2-1B,compound,14,0.008973126928423182,9,_consider_magnitude
2671,meta-llama/Llama-3.2-1B,head,14,0.042033427580567766,9,_consider_magnitude
2672,meta-llama/Llama-3.2-1B,modifier,14,0.07395164744199333,9,_consider_magnitude
2673,meta-llama/Llama-3.2-1B,compound,14,0.006489031116561753,10,_consider_magnitude
2674,meta-llama/Llama-3.2-1B,head,14,0.042870784668793696,10,_consider_magnitude
2675,meta-llama/Llama-3.2-1B,modifier,14,0.07131291259066215,10,_consider_magnitude
2676,meta-llama/Llama-3.2-1B,compound,14,0.008489586826481176,11,_consider_magnitude
2677,meta-llama/Llama-3.2-1B,head,14,0.04339200224838956,11,_consider_magnitude
2678,meta-llama/Llama-3.2-1B,modifier,14,0.07265939133795148,11,_consider_magnitude
2679,meta-llama/Llama-3.2-1B,compound,14,0.007539131240159303,12,_consider_magnitude
2680,meta-llama/Llama-3.2-1B,head,14,0.04198675877398895,12,_consider_magnitude
2681,meta-llama/Llama-3.2-1B,modifier,14,0.07428436379198565,12,_consider_magnitude
2682,meta-llama/Llama-3.2-1B,compound,14,0.004110337162621802,13,_consider_magnitude
2683,meta-llama/Llama-3.2-1B,head,14,0.04520604382443399,13,_consider_magnitude
2684,meta-llama/Llama-3.2-1B,modifier,14,0.07292000012774941,13,_consider_magnitude
2685,meta-llama/Llama-3.2-1B,compound,14,0.002321845467930108,14,_consider_magnitude
2686,meta-llama/Llama-3.2-1B,head,14,0.044368007716064174,14,_consider_magnitude
2687,meta-llama/Llama-3.2-1B,modifier,14,0.07088622957207143,14,_consider_magnitude
2688,meta-llama/Llama-3.2-1B,compound,14,0.0001654354817589816,15,_consider_magnitude
2689,meta-llama/Llama-3.2-1B,head,14,0.04456729679061553,15,_consider_magnitude
2690,meta-llama/Llama-3.2-1B,modifier,14,0.06954741578918792,15,_consider_magnitude
2691,meta-llama/Llama-3.2-1B,compound,14,-0.0006623806740697449,16,_consider_magnitude
2692,meta-llama/Llama-3.2-1B,head,14,0.04496587493971825,16,_consider_magnitude
2693,meta-llama/Llama-3.2-1B,modifier,14,0.06894188360112803,16,_consider_magnitude
2694,meta-llama/Llama-3.2-1B,compound,14,-0.0018568376273102683,17,_consider_magnitude
2695,meta-llama/Llama-3.2-1B,head,14,0.04534529067780642,17,_consider_magnitude
2696,meta-llama/Llama-3.2-1B,modifier,14,0.0680029254614149,17,_consider_magnitude
2697,meta-llama/Llama-3.2-1B,compound,14,-0.002145551286596213,18,_consider_magnitude
2698,meta-llama/Llama-3.2-1B,head,14,0.04538106051170025,18,_consider_magnitude
2699,meta-llama/Llama-3.2-1B,modifier,14,0.06802592035463235,18,_consider_magnitude
2700,meta-llama/Llama-3.2-1B,compound,15,0.018606139012772322,1,_consider_magnitude
2701,meta-llama/Llama-3.2-1B,head,15,0.014056462684831645,1,_consider_magnitude
2702,meta-llama/Llama-3.2-1B,modifier,15,-0.0036777682077801057,1,_consider_magnitude
2703,meta-llama/Llama-3.2-1B,compound,15,0.03127949025696427,2,_consider_magnitude
2704,meta-llama/Llama-3.2-1B,head,15,0.0160565756315257,2,_consider_magnitude
2705,meta-llama/Llama-3.2-1B,modifier,15,0.052294805058030434,2,_consider_magnitude
2706,meta-llama/Llama-3.2-1B,compound,15,0.027341249054453846,3,_consider_magnitude
2707,meta-llama/Llama-3.2-1B,head,15,-5.1880927997066125e-05,3,_consider_magnitude
2708,meta-llama/Llama-3.2-1B,modifier,15,0.04249937390296808,3,_consider_magnitude
